asset_id,device_name,device_type,manufacturer,model,ip_address,mac_address,subnet,vlan,protocol,plant_unit,location,criticality,security_zone,firmware_version,last_seen,network_status,patch_level
OT2247,UTILITIES-SENSOR_GATEWAY-2247,SENSOR_GATEWAY,Yokogawa,Yokogawa_SENSOR_GATEWAY_261,10.7.254.77,40:eb:f2:13:7c:34,10.7.0.0/16,2749,Modbus_TCP,UTILITIES,UTILITIES-B22,High,Level_3_Operations,v4.1.50,2025-09-23T19:09:40.953Z,Online,Outdated
OT2248,HDS-PLC-2248,PLC,ABB,ABB_PLC_208,10.3.182.153,a9:ef:1b:f8:1f:dc,10.3.0.0/16,3285,IEC_61850,HDS,HDS-Z61,Critical,DMZ,v7.8.11,2025-09-23T07:57:12.845Z,Online,Current
OT2249,HDS-SAFETY_PLC-2249,SAFETY_PLC,Schneider,Schneider_SAFETY_PLC_1075,10.3.99.112,d6:19:46:d4:b4:6b,10.3.0.0/16,1823,Ethernet_IP,HDS,HDS-O28,Medium,Level_2_Supervision,v4.0.53,2025-09-23T01:17:31.302Z,Online,Current
OT2250,FCC-SENSOR_GATEWAY-2250,SENSOR_GATEWAY,Invensys,Invensys_SENSOR_GATEWAY_388,10.2.163.132,40:cc:ee:55:63:e8,10.2.0.0/16,1811,Profibus,FCC,FCC-Q99,High,DMZ,v4.6.92,2025-09-23T05:32:24.162Z,Online,Critical
OT2251,FCC-WIRELESS_AP-2251,WIRELESS_AP,Honeywell,Honeywell_WIRELESS_AP_766,10.2.85.189,0c:0a:90:57:c6:80,10.2.0.0/16,251,Modbus_TCP,FCC,FCC-S60,Medium,Level_1_Control,v4.2.47,2025-09-23T15:52:34.286Z,Online,Current
OT2252,FCC-ANALYZER-2252,ANALYZER,GE,GE_ANALYZER_1045,10.2.233.234,cb:74:56:9a:fe:44,10.2.0.0/16,2854,Ethernet_IP,FCC,FCC-O72,Medium,Level_1_Control,v5.0.60,2025-09-23T05:40:40.852Z,Warning,Critical
OT2253,UTILITIES-ROUTER-2253,ROUTER,GE,GE_ROUTER_238,10.7.143.229,88:71:d3:47:3a:83,10.7.0.0/16,3254,Ethernet_IP,UTILITIES,UTILITIES-L92,Medium,DMZ,v9.5.58,2025-09-23T00:50:33.113Z,Online,Current
OT2254,FCC-SWITCH-2254,SWITCH,Invensys,Invensys_SWITCH_520,10.2.87.59,6a:9e:95:6a:da:90,10.2.0.0/16,3376,Profinet,FCC,FCC-T83,Critical,Corporate,v7.4.13,2025-09-23T04:20:22.980Z,Online,Outdated
OT2255,CDU-ANALYZER-2255,ANALYZER,Schneider,Schneider_ANALYZER_618,10.1.93.40,aa:02:84:e5:0c:af,10.1.0.0/16,2669,Modbus_TCP,CDU,CDU-Q95,Low,Level_3_Operations,v6.3.88,2025-09-23T18:21:29.874Z,Online,Outdated
OT2256,ALKYL-SENSOR_GATEWAY-2256,SENSOR_GATEWAY,Foxboro,Foxboro_SENSOR_GATEWAY_576,10.5.197.7,4b:37:71:7f:53:c4,10.5.0.0/16,1000,DNP3,ALKYL,ALKYL-Z67,Medium,Level_3_Operations,v7.4.44,2025-09-23T14:02:32.637Z,Online,Current
OT2257,TANK_FARM-DRIVE-2257,DRIVE,Invensys,Invensys_DRIVE_866,10.6.238.193,d8:ea:a1:a0:cd:93,10.6.0.0/16,2321,OPC_UA,TANK_FARM,TANK_FARM-D74,Low,Level_2_Supervision,v2.2.22,2025-09-23T14:47:50.253Z,Online,Outdated
OT2258,HDS-HMI-2258,HMI,Emerson,Emerson_HMI_367,10.3.44.215,8b:63:4c:1c:88:1b,10.3.0.0/16,2516,Profinet,HDS,HDS-V78,Medium,Level_3_Operations,v4.2.90,2025-09-22T21:00:26.764Z,Warning,Current
OT2259,UTILITIES-DRIVE-2259,DRIVE,ABB,ABB_DRIVE_624,10.7.102.154,5e:fb:8a:1d:e3:b8,10.7.0.0/16,658,HART,UTILITIES,UTILITIES-C52,Low,Corporate,v3.2.1,2025-09-23T14:15:51.616Z,Online,Outdated
OT2260,CDU-HISTORIAN-2260,HISTORIAN,Foxboro,Foxboro_HISTORIAN_332,10.1.63.229,2b:c4:fc:54:b3:2d,10.1.0.0/16,3426,IEC_61850,CDU,CDU-H52,Low,Level_3_Operations,v3.1.9,2025-09-23T10:51:38.858Z,Online,Current
OT2261,CDU-SWITCH-2261,SWITCH,Yokogawa,Yokogawa_SWITCH_830,10.1.205.41,82:a0:5e:79:04:d9,10.1.0.0/16,2746,IEC_61850,CDU,CDU-K10,Critical,Level_3_Operations,v4.1.14,2025-09-23T05:51:46.000Z,Online,Outdated
OT2262,CDU-PLC-2262,PLC,GE,GE_PLC_804,10.1.185.166,58:f0:3d:87:98:0a,10.1.0.0/16,2515,HART,CDU,CDU-S83,Low,Corporate,v9.1.80,2025-09-23T06:57:02.683Z,Warning,Current
OT2263,TANK_FARM-ANALYZER-2263,ANALYZER,Foxboro,Foxboro_ANALYZER_495,10.6.96.185,7b:0f:ff:90:8f:95,10.6.0.0/16,3312,Profibus,TANK_FARM,TANK_FARM-G58,Medium,DMZ,v1.1.86,2025-09-22T21:55:35.292Z,Online,Outdated
OT2264,UTILITIES-HISTORIAN-2264,HISTORIAN,GE,GE_HISTORIAN_457,10.7.103.54,10:2d:55:cb:46:60,10.7.0.0/16,891,IEC_61850,UTILITIES,UTILITIES-R17,Low,Level_0_Process,v7.7.58,2025-09-23T02:25:17.940Z,Online,Outdated
OT2265,UTILITIES-ANALYZER-2265,ANALYZER,Siemens,Siemens_ANALYZER_924,10.7.78.56,89:96:bf:59:6a:f9,10.7.0.0/16,2777,Profibus,UTILITIES,UTILITIES-G65,Critical,DMZ,v7.2.52,2025-09-23T05:36:48.797Z,Online,Current
OT2266,UTILITIES-SAFETY_PLC-2266,SAFETY_PLC,Schneider,Schneider_SAFETY_PLC_635,10.7.194.59,75:dd:e8:ce:df:77,10.7.0.0/16,3537,Ethernet_IP,UTILITIES,UTILITIES-K40,Low,Level_3_Operations,v1.4.17,2025-09-23T00:51:39.086Z,Online,Current
OT2267,TANK_FARM-SENSOR_GATEWAY-2267,SENSOR_GATEWAY,ABB,ABB_SENSOR_GATEWAY_1078,10.6.69.191,61:d3:e8:ca:cd:05,10.6.0.0/16,2866,Ethernet_IP,TANK_FARM,TANK_FARM-T45,Critical,Level_2_Supervision,v6.0.5,2025-09-23T03:46:43.782Z,Online,Outdated
OT2268,UTILITIES-DRIVE-2268,DRIVE,Schneider,Schneider_DRIVE_209,10.7.154.200,96:7f:32:c3:2d:b8,10.7.0.0/16,3098,Profinet,UTILITIES,UTILITIES-A38,High,Corporate,v1.1.14,2025-09-23T10:31:22.146Z,Online,Outdated
OT2269,UTILITIES-SAFETY_PLC-2269,SAFETY_PLC,Foxboro,Foxboro_SAFETY_PLC_198,10.7.79.245,d4:70:1c:0a:84:c2,10.7.0.0/16,1866,Ethernet_IP,UTILITIES,UTILITIES-X94,Critical,Corporate,v2.5.26,2025-09-22T22:01:47.905Z,Online,Outdated
OT2270,HDS-HISTORIAN-2270,HISTORIAN,Schneider,Schneider_HISTORIAN_600,10.3.60.57,60:48:9a:0a:f3:64,10.3.0.0/16,1346,HART,HDS,HDS-Y19,Medium,Corporate,v9.8.68,2025-09-23T00:59:26.197Z,Warning,Critical
OT2271,CDU-RTU-2271,RTU,Schneider,Schneider_RTU_612,10.1.79.43,e2:91:8a:f1:d1:93,10.1.0.0/16,2874,DNP3,CDU,CDU-F39,Medium,Level_0_Process,v5.4.58,2025-09-23T05:25:42.478Z,Online,Outdated
OT2272,TANK_FARM-PLC-2272,PLC,Siemens,Siemens_PLC_965,10.6.21.49,8e:a9:59:29:35:08,10.6.0.0/16,1585,Profinet,TANK_FARM,TANK_FARM-H33,Medium,DMZ,v6.3.9,2025-09-23T09:11:55.013Z,Online,Current
OT2273,TANK_FARM-DRIVE-2273,DRIVE,Invensys,Invensys_DRIVE_271,10.6.140.26,12:4c:09:25:2a:c5,10.6.0.0/16,1091,OPC_UA,TANK_FARM,TANK_FARM-V83,High,Level_1_Control,v6.1.53,2025-09-23T06:45:25.818Z,Online,Critical
OT2274,UTILITIES-SAFETY_PLC-2274,SAFETY_PLC,Rockwell,Rockwell_SAFETY_PLC_323,10.7.149.151,5d:2d:7c:4c:2f:79,10.7.0.0/16,2185,IEC_61850,UTILITIES,UTILITIES-F18,High,Level_3_Operations,v3.8.61,2025-09-22T22:26:47.802Z,Online,Current
OT2275,TANK_FARM-SAFETY_PLC-2275,SAFETY_PLC,Schneider,Schneider_SAFETY_PLC_1087,10.6.54.45,25:84:c4:18:58:3d,10.6.0.0/16,602,Modbus_TCP,TANK_FARM,TANK_FARM-Z23,High,DMZ,v8.1.58,2025-09-23T02:38:17.325Z,Warning,Outdated
OT2276,CCR-RTU-2276,RTU,Emerson,Emerson_RTU_846,10.4.21.57,b8:5d:03:0b:0c:88,10.4.0.0/16,1104,OPC_UA,CCR,CCR-S32,Low,Level_0_Process,v8.4.74,2025-09-23T16:12:49.644Z,Online,Current
OT2277,CDU-DRIVE-2277,DRIVE,Siemens,Siemens_DRIVE_839,10.1.20.81,7c:dd:7e:3f:3e:24,10.1.0.0/16,3792,Profibus,CDU,CDU-I32,Low,Level_2_Supervision,v4.4.93,2025-09-23T01:17:32.332Z,Online,Outdated
OT2278,UTILITIES-ANALYZER-2278,ANALYZER,Emerson,Emerson_ANALYZER_1078,10.7.187.42,10:ec:8b:f5:cd:a1,10.7.0.0/16,389,Modbus_TCP,UTILITIES,UTILITIES-R94,High,Level_0_Process,v7.8.67,2025-09-23T06:27:52.876Z,Online,Outdated
OT2279,CCR-WIRELESS_AP-2279,WIRELESS_AP,Yokogawa,Yokogawa_WIRELESS_AP_417,10.4.89.168,21:a7:2b:99:c6:2f,10.4.0.0/16,1879,Ethernet_IP,CCR,CCR-V56,High,Level_0_Process,v5.5.28,2025-09-23T02:26:28.077Z,Online,Outdated
OT2280,ALKYL-RTU-2280,RTU,Honeywell,Honeywell_RTU_251,10.5.196.85,26:fa:b1:66:ea:ab,10.5.0.0/16,1278,DNP3,ALKYL,ALKYL-G27,High,Corporate,v8.2.21,2025-09-23T10:41:55.030Z,Online,Outdated
OT2281,TANK_FARM-WIRELESS_AP-2281,WIRELESS_AP,Invensys,Invensys_WIRELESS_AP_516,10.6.61.225,49:69:3b:4b:d3:62,10.6.0.0/16,1785,Profinet,TANK_FARM,TANK_FARM-R18,Low,Level_2_Supervision,v4.7.60,2025-09-23T17:10:45.985Z,Warning,Outdated
OT2282,CDU-HISTORIAN-2282,HISTORIAN,Rockwell,Rockwell_HISTORIAN_940,10.1.29.41,7e:d5:9d:82:a2:03,10.1.0.0/16,2697,Modbus_TCP,CDU,CDU-J20,Medium,Level_2_Supervision,v9.5.72,2025-09-23T12:35:12.573Z,Online,Outdated
OT2283,ALKYL-DRIVE-2283,DRIVE,Emerson,Emerson_DRIVE_240,10.5.76.141,fb:3d:60:5b:e9:1b,10.5.0.0/16,3001,OPC_UA,ALKYL,ALKYL-E17,Low,DMZ,v4.1.71,2025-09-23T04:43:12.959Z,Online,Critical
OT2284,UTILITIES-HISTORIAN-2284,HISTORIAN,Honeywell,Honeywell_HISTORIAN_586,10.7.139.89,03:44:12:63:53:af,10.7.0.0/16,1462,Ethernet_IP,UTILITIES,UTILITIES-O35,Critical,DMZ,v2.6.25,2025-09-23T10:29:31.687Z,Online,Outdated
OT2285,TANK_FARM-DRIVE-2285,DRIVE,Honeywell,Honeywell_DRIVE_1013,10.6.3.239,78:a9:3e:56:c4:b9,10.6.0.0/16,3462,HART,TANK_FARM,TANK_FARM-I33,Critical,Corporate,v4.3.11,2025-09-22T22:24:36.356Z,Warning,Current
OT2286,FCC-SENSOR_GATEWAY-2286,SENSOR_GATEWAY,Rockwell,Rockwell_SENSOR_GATEWAY_727,10.2.42.126,01:70:19:a4:09:bc,10.2.0.0/16,2984,Profinet,FCC,FCC-L81,Medium,Level_3_Operations,v6.1.74,2025-09-23T01:49:19.021Z,Warning,Outdated
OT2287,UTILITIES-HISTORIAN-2287,HISTORIAN,Emerson,Emerson_HISTORIAN_228,10.7.207.188,5c:a8:0d:2f:25:f8,10.7.0.0/16,297,Modbus_TCP,UTILITIES,UTILITIES-N69,Critical,Level_3_Operations,v2.1.21,2025-09-23T19:20:37.780Z,Online,Outdated
OT2288,ALKYL-DRIVE-2288,DRIVE,Invensys,Invensys_DRIVE_262,10.5.174.31,3d:f5:d3:35:13:b6,10.5.0.0/16,2861,OPC_UA,ALKYL,ALKYL-A62,Medium,Level_0_Process,v1.1.73,2025-09-23T09:07:57.555Z,Online,Current
OT2289,ALKYL-SENSOR_GATEWAY-2289,SENSOR_GATEWAY,Yokogawa,Yokogawa_SENSOR_GATEWAY_322,10.5.18.24,e0:2a:1b:29:d7:bc,10.5.0.0/16,2039,OPC_UA,ALKYL,ALKYL-F47,Critical,Corporate,v1.8.24,2025-09-23T06:17:05.421Z,Online,Outdated
OT2290,CCR-DRIVE-2290,DRIVE,Yokogawa,Yokogawa_DRIVE_485,10.4.133.135,c2:6e:48:87:4f:57,10.4.0.0/16,3504,DNP3,CCR,CCR-C81,Critical,Level_2_Supervision,v3.0.39,2025-09-23T20:00:11.246Z,Online,Current
OT2291,CDU-SAFETY_PLC-2291,SAFETY_PLC,Yokogawa,Yokogawa_SAFETY_PLC_115,10.1.229.21,39:6a:aa:f5:e6:e4,10.1.0.0/16,4026,OPC_UA,CDU,CDU-Q13,Critical,Level_0_Process,v7.3.34,2025-09-23T07:54:56.494Z,Online,Current
OT2292,CDU-SAFETY_PLC-2292,SAFETY_PLC,Invensys,Invensys_SAFETY_PLC_181,10.1.76.8,58:fc:0b:ec:5e:a7,10.1.0.0/16,4052,HART,CDU,CDU-U11,Low,Level_1_Control,v3.2.35,2025-09-22T21:12:36.073Z,Warning,Current
OT2293,HDS-SWITCH-2293,SWITCH,Siemens,Siemens_SWITCH_998,10.3.213.7,5d:02:b9:d8:5c:4e,10.3.0.0/16,1953,IEC_61850,HDS,HDS-L9,Critical,Level_2_Supervision,v2.3.94,2025-09-23T15:11:31.534Z,Online,Current
OT2294,TANK_FARM-HISTORIAN-2294,HISTORIAN,ABB,ABB_HISTORIAN_621,10.6.197.86,d0:c2:be:ec:c5:d9,10.6.0.0/16,3825,DNP3,TANK_FARM,TANK_FARM-Y25,Critical,Corporate,v1.6.70,2025-09-23T01:08:00.304Z,Online,Outdated
OT2295,CCR-DRIVE-2295,DRIVE,Foxboro,Foxboro_DRIVE_471,10.4.220.63,05:85:96:7c:01:df,10.4.0.0/16,1201,HART,CCR,CCR-H24,High,Corporate,v3.4.53,2025-09-23T15:21:30.980Z,Online,Current
OT2296,FCC-RTU-2296,RTU,Honeywell,Honeywell_RTU_441,10.2.22.138,b5:4a:de:6b:00:52,10.2.0.0/16,1368,HART,FCC,FCC-O82,Critical,Level_3_Operations,v7.5.83,2025-09-23T16:32:28.702Z,Offline,Outdated
OT2297,UTILITIES-SENSOR_GATEWAY-2297,SENSOR_GATEWAY,Foxboro,Foxboro_SENSOR_GATEWAY_338,10.7.244.241,65:29:fa:f1:b6:3c,10.7.0.0/16,2489,IEC_61850,UTILITIES,UTILITIES-X24,Low,Level_3_Operations,v1.7.94,2025-09-23T12:07:25.291Z,Online,Outdated
OT2298,CCR-DRIVE-2298,DRIVE,Foxboro,Foxboro_DRIVE_737,10.4.185.154,2a:ed:00:69:db:46,10.4.0.0/16,1155,OPC_UA,CCR,CCR-H86,Critical,Level_0_Process,v8.3.6,2025-09-23T11:20:27.868Z,Online,Current
OT2299,FCC-PLC-2299,PLC,Rockwell,Rockwell_PLC_482,10.2.209.129,f8:33:84:7e:13:43,10.2.0.0/16,1202,HART,FCC,FCC-X16,Critical,Level_3_Operations,v2.8.60,2025-09-22T22:35:36.144Z,Online,Outdated
OT2300,UTILITIES-SAFETY_PLC-2300,SAFETY_PLC,Foxboro,Foxboro_SAFETY_PLC_439,10.7.126.179,f1:4d:3a:b3:af:10,10.7.0.0/16,602,Foundation_Fieldbus,UTILITIES,UTILITIES-C93,Medium,Corporate,v6.7.55,2025-09-23T14:33:54.660Z,Online,Outdated
OT2301,HDS-HMI-2301,HMI,GE,GE_HMI_936,10.3.150.100,4c:0c:58:f3:b0:05,10.3.0.0/16,1085,Profibus,HDS,HDS-P40,High,Level_2_Supervision,v7.1.83,2025-09-23T00:06:32.652Z,Online,Outdated
OT2302,UTILITIES-ROUTER-2302,ROUTER,GE,GE_ROUTER_927,10.7.238.112,d2:15:8e:22:06:89,10.7.0.0/16,3496,Profibus,UTILITIES,UTILITIES-W86,High,Level_1_Control,v8.7.0,2025-09-23T10:52:16.428Z,Online,Outdated
OT2303,UTILITIES-DRIVE-2303,DRIVE,Foxboro,Foxboro_DRIVE_381,10.7.200.186,b1:77:0c:90:75:9a,10.7.0.0/16,2005,Modbus_TCP,UTILITIES,UTILITIES-V39,Low,Level_3_Operations,v2.0.42,2025-09-22T21:52:08.439Z,Online,Current
OT2304,TANK_FARM-ANALYZER-2304,ANALYZER,Foxboro,Foxboro_ANALYZER_727,10.6.183.85,30:af:82:8e:16:58,10.6.0.0/16,2699,Profinet,TANK_FARM,TANK_FARM-W16,Critical,Corporate,v2.4.52,2025-09-23T07:16:15.299Z,Online,Outdated
OT2305,ALKYL-SAFETY_PLC-2305,SAFETY_PLC,Rockwell,Rockwell_SAFETY_PLC_300,10.5.93.75,1e:e6:ad:b5:6f:50,10.5.0.0/16,712,OPC_UA,ALKYL,ALKYL-E67,Medium,Corporate,v7.3.89,2025-09-23T16:45:47.389Z,Offline,Outdated
OT2306,CDU-SWITCH-2306,SWITCH,Emerson,Emerson_SWITCH_171,10.1.251.242,2d:3e:68:d4:2a:f4,10.1.0.0/16,2886,OPC_UA,CDU,CDU-L10,Medium,DMZ,v7.6.77,2025-09-23T07:17:17.051Z,Warning,Current
OT2307,UTILITIES-HISTORIAN-2307,HISTORIAN,Honeywell,Honeywell_HISTORIAN_389,10.7.119.167,6e:a4:de:01:dd:bb,10.7.0.0/16,4044,IEC_61850,UTILITIES,UTILITIES-K54,High,Corporate,v5.8.57,2025-09-23T00:58:03.263Z,Online,Outdated
OT2308,FCC-SENSOR_GATEWAY-2308,SENSOR_GATEWAY,Foxboro,Foxboro_SENSOR_GATEWAY_164,10.2.19.20,91:a3:c6:19:b5:38,10.2.0.0/16,2923,Foundation_Fieldbus,FCC,FCC-D23,Critical,Level_0_Process,v7.1.29,2025-09-23T06:56:06.668Z,Online,Outdated
OT2309,CDU-DRIVE-2309,DRIVE,Foxboro,Foxboro_DRIVE_210,10.1.216.66,93:3d:9f:06:cc:73,10.1.0.0/16,3243,HART,CDU,CDU-Y87,Critical,Level_2_Supervision,v8.3.39,2025-09-22T23:52:45.086Z,Online,Outdated
OT2310,UTILITIES-HISTORIAN-2310,HISTORIAN,GE,GE_HISTORIAN_615,10.7.186.101,a0:32:f8:fd:db:c9,10.7.0.0/16,3649,OPC_UA,UTILITIES,UTILITIES-Y39,High,Level_1_Control,v5.7.15,2025-09-23T02:02:22.188Z,Online,Outdated
OT2311,CCR-HISTORIAN-2311,HISTORIAN,ABB,ABB_HISTORIAN_837,10.4.44.110,2c:18:51:d9:08:3f,10.4.0.0/16,2905,OPC_UA,CCR,CCR-Z79,Low,Level_0_Process,v6.6.16,2025-09-23T11:20:05.966Z,Online,Outdated
OT2312,TANK_FARM-HMI-2312,HMI,Emerson,Emerson_HMI_680,10.6.234.223,fd:c7:c8:bc:f5:00,10.6.0.0/16,723,Ethernet_IP,TANK_FARM,TANK_FARM-Y39,Critical,Level_3_Operations,v4.7.70,2025-09-22T23:52:54.121Z,Online,Critical
OT2313,ALKYL-FIREWALL-2313,FIREWALL,ABB,ABB_FIREWALL_889,10.5.188.155,4a:8f:9c:b8:b8:c7,10.5.0.0/16,3122,OPC_UA,ALKYL,ALKYL-H87,Low,DMZ,v5.3.87,2025-09-23T11:45:21.046Z,Warning,Outdated
OT2314,CCR-WIRELESS_AP-2314,WIRELESS_AP,Foxboro,Foxboro_WIRELESS_AP_783,10.4.251.3,5f:f0:65:40:c2:7a,10.4.0.0/16,3917,HART,CCR,CCR-W37,High,Level_3_Operations,v6.8.78,2025-09-23T07:50:00.285Z,Online,Current
OT2315,TANK_FARM-SENSOR_GATEWAY-2315,SENSOR_GATEWAY,Foxboro,Foxboro_SENSOR_GATEWAY_761,10.6.186.135,a6:d9:85:92:9c:6a,10.6.0.0/16,381,IEC_61850,TANK_FARM,TANK_FARM-V30,Low,Level_0_Process,v3.6.55,2025-09-23T13:27:34.831Z,Online,Current
OT2316,FCC-SAFETY_PLC-2316,SAFETY_PLC,Emerson,Emerson_SAFETY_PLC_767,10.2.182.218,88:7b:25:20:b6:f4,10.2.0.0/16,909,Profibus,FCC,FCC-W57,Critical,DMZ,v5.2.30,2025-09-23T09:38:44.339Z,Online,Current
OT2317,TANK_FARM-DRIVE-2317,DRIVE,Invensys,Invensys_DRIVE_994,10.6.117.137,10:ec:3c:cf:54:be,10.6.0.0/16,3639,Foundation_Fieldbus,TANK_FARM,TANK_FARM-O21,Critical,Level_1_Control,v8.4.62,2025-09-23T05:50:19.358Z,Online,Outdated
OT2318,UTILITIES-WIRELESS_AP-2318,WIRELESS_AP,Honeywell,Honeywell_WIRELESS_AP_489,10.7.158.219,e4:f7:e4:b9:ba:dc,10.7.0.0/16,3220,OPC_UA,UTILITIES,UTILITIES-Y58,Medium,Level_0_Process,v4.6.17,2025-09-23T08:22:15.068Z,Online,Critical
OT2319,CDU-ROUTER-2319,ROUTER,ABB,ABB_ROUTER_472,10.1.123.153,df:40:06:df:dc:0a,10.1.0.0/16,206,Ethernet_IP,CDU,CDU-I76,Critical,Level_1_Control,v4.2.52,2025-09-23T12:55:42.769Z,Online,Current
OT2320,CDU-WIRELESS_AP-2320,WIRELESS_AP,ABB,ABB_WIRELESS_AP_306,10.1.151.11,9f:5b:5f:ee:7b:dc,10.1.0.0/16,191,Profibus,CDU,CDU-Z67,Medium,Level_2_Supervision,v4.0.83,2025-09-23T10:01:21.315Z,Online,Critical
OT2321,HDS-FIREWALL-2321,FIREWALL,Foxboro,Foxboro_FIREWALL_279,10.3.225.130,50:b2:37:2a:15:a7,10.3.0.0/16,1705,DNP3,HDS,HDS-T73,High,DMZ,v2.4.46,2025-09-22T23:30:36.036Z,Online,Outdated
OT2322,CDU-HISTORIAN-2322,HISTORIAN,Invensys,Invensys_HISTORIAN_557,10.1.110.125,b1:04:1d:13:3b:f1,10.1.0.0/16,1486,DNP3,CDU,CDU-A44,High,Level_1_Control,v2.4.44,2025-09-23T05:09:37.162Z,Online,Outdated
OT2323,CCR-HMI-2323,HMI,Schneider,Schneider_HMI_395,10.4.125.73,5f:29:46:03:16:61,10.4.0.0/16,3027,IEC_61850,CCR,CCR-G31,High,Corporate,v4.7.54,2025-09-23T09:55:56.007Z,Online,Outdated
OT2324,UTILITIES-HMI-2324,HMI,Invensys,Invensys_HMI_229,10.7.191.72,c9:dc:2d:9f:8c:24,10.7.0.0/16,2191,Ethernet_IP,UTILITIES,UTILITIES-M26,Critical,Level_2_Supervision,v1.4.38,2025-09-23T17:06:55.696Z,Offline,Outdated
OT2325,CDU-SAFETY_PLC-2325,SAFETY_PLC,ABB,ABB_SAFETY_PLC_625,10.1.149.51,3e:bc:ec:50:f9:eb,10.1.0.0/16,2832,Profibus,CDU,CDU-M3,High,Level_3_Operations,v3.6.17,2025-09-23T16:30:59.730Z,Online,Current
OT2326,CCR-SENSOR_GATEWAY-2326,SENSOR_GATEWAY,Rockwell,Rockwell_SENSOR_GATEWAY_403,10.4.220.253,76:89:b3:36:7d:f1,10.4.0.0/16,3520,Ethernet_IP,CCR,CCR-Z15,High,Level_2_Supervision,v3.4.13,2025-09-22T21:58:04.333Z,Online,Current
OT2327,TANK_FARM-ROUTER-2327,ROUTER,Yokogawa,Yokogawa_ROUTER_564,10.6.131.50,a9:ee:43:32:ed:b2,10.6.0.0/16,714,Ethernet_IP,TANK_FARM,TANK_FARM-L12,Medium,DMZ,v6.0.88,2025-09-23T06:32:51.076Z,Online,Outdated
OT2328,TANK_FARM-WIRELESS_AP-2328,WIRELESS_AP,Siemens,Siemens_WIRELESS_AP_925,10.6.7.184,fa:a3:d1:b4:bb:67,10.6.0.0/16,2167,Foundation_Fieldbus,TANK_FARM,TANK_FARM-E40,Critical,Level_1_Control,v8.6.72,2025-09-23T18:41:48.215Z,Online,Current
OT2329,HDS-HISTORIAN-2329,HISTORIAN,Emerson,Emerson_HISTORIAN_317,10.3.18.199,b3:bd:a5:27:9e:a4,10.3.0.0/16,1901,Ethernet_IP,HDS,HDS-R76,High,Level_2_Supervision,v7.0.4,2025-09-23T08:48:44.501Z,Online,Outdated
OT2330,UTILITIES-SENSOR_GATEWAY-2330,SENSOR_GATEWAY,Schneider,Schneider_SENSOR_GATEWAY_203,10.7.225.115,c7:93:71:e9:ab:b4,10.7.0.0/16,2576,Profinet,UTILITIES,UTILITIES-N88,Low,Level_3_Operations,v6.4.7,2025-09-23T10:01:52.170Z,Online,Current
OT2331,CCR-HISTORIAN-2331,HISTORIAN,ABB,ABB_HISTORIAN_352,10.4.1.14,a5:81:6e:00:97:d2,10.4.0.0/16,1395,HART,CCR,CCR-J70,High,Level_1_Control,v8.6.26,2025-09-22T21:18:22.174Z,Online,Critical
OT2332,UTILITIES-SENSOR_GATEWAY-2332,SENSOR_GATEWAY,ABB,ABB_SENSOR_GATEWAY_696,10.7.159.138,fe:3c:ef:66:f9:3a,10.7.0.0/16,3698,Profinet,UTILITIES,UTILITIES-U32,Medium,Level_2_Supervision,v9.1.29,2025-09-23T12:50:15.301Z,Online,Outdated
OT2333,HDS-FIREWALL-2333,FIREWALL,GE,GE_FIREWALL_926,10.3.115.119,85:21:c2:98:d4:4d,10.3.0.0/16,1767,Modbus_TCP,HDS,HDS-W99,Low,Level_0_Process,v1.5.56,2025-09-23T19:59:39.958Z,Online,Outdated
OT2334,CDU-HMI-2334,HMI,Rockwell,Rockwell_HMI_599,10.1.37.148,21:d0:35:96:7a:79,10.1.0.0/16,815,Profinet,CDU,CDU-I82,High,Level_3_Operations,v5.2.72,2025-09-23T08:39:46.402Z,Online,Current
OT2335,UTILITIES-ANALYZER-2335,ANALYZER,Invensys,Invensys_ANALYZER_504,10.7.110.89,7f:77:05:1b:8e:f4,10.7.0.0/16,4092,OPC_UA,UTILITIES,UTILITIES-C85,Low,Level_0_Process,v6.5.97,2025-09-23T02:30:46.274Z,Online,Outdated
OT2336,CDU-FIREWALL-2336,FIREWALL,Siemens,Siemens_FIREWALL_327,10.1.60.163,e7:54:fa:74:fb:55,10.1.0.0/16,3642,IEC_61850,CDU,CDU-C53,Medium,Level_1_Control,v8.5.3,2025-09-23T13:24:00.851Z,Offline,Critical
OT2337,FCC-DRIVE-2337,DRIVE,Schneider,Schneider_DRIVE_1039,10.2.100.193,3a:a1:1e:0d:27:32,10.2.0.0/16,2386,Profibus,FCC,FCC-I98,High,Level_3_Operations,v7.2.48,2025-09-23T01:13:22.980Z,Online,Current
OT2338,FCC-HISTORIAN-2338,HISTORIAN,Honeywell,Honeywell_HISTORIAN_218,10.2.196.250,eb:2b:87:3a:80:0f,10.2.0.0/16,2882,IEC_61850,FCC,FCC-I20,Medium,Corporate,v1.5.50,2025-09-23T17:25:38.217Z,Online,Outdated
OT2339,TANK_FARM-HMI-2339,HMI,GE,GE_HMI_749,10.6.98.141,5d:22:dc:33:93:4f,10.6.0.0/16,2941,Profibus,TANK_FARM,TANK_FARM-M24,High,Level_1_Control,v1.5.66,2025-09-23T12:55:17.390Z,Online,Critical
